cid,iupac_name,smiles_canonical,molecular_formula,hydrogen_bond_acceptors,hydrogen_bond_donors,rotatable_bonds,log_p,molecular_weight,heavy_atom_count,polar_surface_area,atom_surface_coefficient,no_lipinski_violations
160208418,"7-[1-(2,6-diisopropylphenyl)-3-methyl-benzimidazol-3-ium-2-yl]-2-(2,6-dimethyl-4-phenyl-phenyl)-6-methyl-1,3-benzoxazole",CC1=C(C2=C(C=C1)N=C(O2)C3=C(C=C(C=C3C)C4=CC=CC=C4)C)C5=[N+](C6=CC=CC=C6N5C7=C(C=CC=C7C(C)C)C(C)C)C,C42H42N3O+,3,0,6,10.76925999999999,604.3322393840901,46,34.84,1.3203214695752008,2
5127237,N-[3-(1H-benzimidazol-2-yl)phenyl]-4-isopropoxy-benzamide,CC(C)OC1=CC=C(C=C1)C(=O)NC2=CC=CC(=C2)C3=NC4=CC=CC=C4N3,C23H21N3O2,3,2,5,5.269400000000004,371.16337691200005,28,67.00999999999999,0.4178480823757649,1
90031015,N-[3-(1H-benzimidazol-2-yl)-4-chloro-phenyl]-4-(3-fluorophenyl)benzamide,C1=CC=C2C(=C1)NC(=N2)C3=C(C=CC(=C3)NC(=O)C4=CC=C(C=C4)C5=CC(=CC=C5)F)Cl,C26H17ClFN3O,2,2,4,6.9417000000000035,441.104418064,32,57.78,0.5538248528902734,1
160169789,"2-tert-butyl-7-(1-tert-butyl-3-methyl-benzimidazol-3-ium-2-yl)-6-methyl-1,3-benzoxazole;7-(1-tert-butyl-3-methyl-benzimidazol-3-ium-2-yl)-2-cyclohexyl-6-methyl-1,3-benzoxazole;7-(1-tert-butyl-3-methyl-benzimidazol-3-ium-2-yl)-2-cyclopentyl-6-methyl-1,3-benzoxazole;7-(1-tert-butyl-3-methyl-benzimidazol-3-ium-2-yl)-2,6-dimethyl-1,3-benzoxazole;7-(1-tert-butyl-3-methyl-benzimidazol-3-ium-2-yl)-2-(2,6-dimethylphenyl)-6-methyl-1,3-benzoxazole;7-(1-tert-butyl-3-methyl-benzimidazol-3-ium-2-yl)-2-(2,6-dimethyl-4-phenyl-phenyl)-6-methyl-1,3-benzoxazole;7-(1-tert-butyl-3-methyl-benzimidazol-3-ium-2-yl)-2-isobutyl-6-methyl-1,3-benzoxazole;7-(1-tert-butyl-3-methyl-benzimidazol-3-ium-2-yl)-2-isopropyl-6-methyl-1,3-benzoxazole;7-(1-tert-butyl-3-methyl-benzimidazol-3-ium-2-yl)-6-methyl-2-phenyl-1,3-benzoxazole",CC1=C(C(=CC=C1)C)C2=NC3=C(O2)C(=C(C=C3)C)C4=[N+](C5=CC=CC=C5N4C(C)(C)C)C.CC1=C(C2=C(C=C1)N=C(O2)C)C3=[N+](C4=CC=CC=C4N3C(C)(C)C)C.CC1=C(C2=C(C=C1)N=C(O2)CC(C)C)C3=[N+](C4=CC=CC=C4N3C(C)(C)C)C.CC1=C(C2=C(C=C1)N=C(O2)C3CCCCC3)C4=[N+](C5=CC=CC=C5N4C(C)(C)C)C.CC1=C(C2=C(C=C1)N=C(O2)C3CCCC3)C4=[N+](C5=CC=CC=C5N4C(C)(C)C)C.CC1=C(C2=C(C=C1)N=C(O2)C3=CC=CC=C3)C4=[N+](C5=CC=CC=C5N4C(C)(C)C)C.CC1=C(C2=C(C=C1)N=C(O2)C3=C(C=C(C=C3C)C4=CC=CC=C4)C)C5=[N+](C6=CC=CC=C6N5C(C)(C)C)C.CC1=C(C2=C(C=C1)N=C(O2)C(C)C)C3=[N+](C4=CC=CC=C4N3C(C)(C)C)C.CC1=C(C2=C(C=C1)N=C(O2)C(C)(C)C)C3=[N+](C4=CC=CC=C4N3C(C)(C)C)C,C231H264N27O9+9,27,0,18,54.57157999999969,3560.0981008088115,267,313.5599999999999,0.851511672407195,3
90031313,N-[3-(1H-benzimidazol-2-yl)-4-bromo-phenyl]-2-methyl-4-[4-(trifluoromethyl)phenyl]benzamide,CC1=C(C=CC(=C1)C2=CC=C(C=C2)C(F)(F)F)C(=O)NC3=CC(=C(C=C3)Br)C4=NC5=CC=CC=C5N4,C28H19BrF3N3O,2,2,4,8.238920000000002,549.0663589879999,36,57.78,0.6230529595015576,2
159630924,3-[3-(1H-benzimidazol-2-yl)-4-chloro-phenyl]-7-[4-(trifluoromethyl)phenyl]quinazolin-4-one;3-(1H-benzimidazol-2-yl)-4-chloro-N-[3-[4-(trifluoromethyl)phenyl]phenyl]aniline,C1=CC=C2C(=C1)NC(=N2)C3=C(C=CC(=C3)NC4=CC=CC(=C4)C5=CC=C(C=C5)C(F)(F)F)Cl.C1=CC=C2C(=C1)NC(=N2)C3=C(C=CC(=C3)N4C=NC5=C(C4=O)C=CC(=C5)C6=CC=C(C=C6)C(F)(F)F)Cl,C54H33Cl2F6N7O,6,3,7,15.580899999999975,979.2027833559998,70,104.28,0.6712696586114307,2
72949345,"N-[3-(1H-benzimidazol-2-yl)-4-chloro-phenyl]-2,6-dimethyl-4-[4-(trifluoromethyl)phenyl]benzamide",CC1=CC(=CC(=C1C(=O)NC2=CC(=C(C=C2)Cl)C3=NC4=CC=CC=C4N3)C)C5=CC=C(C=C5)C(F)(F)F,C29H21ClF3N3O,2,2,4,8.438240000000002,519.132524632,37,57.78,0.6403599861543786,2
137218540,4-[2-[4-[4-methyl-6-(1-methylbenzimidazol-2-yl)-2-propyl-benzimidazole-1-carbonyl]phenyl]phenyl]-1H-tetrazol-5-one,CCCC1=NC2=C(N1C(=O)C3=CC=C(C=C3)C4=CC=CC=C4N5C(=O)NN=N5)C=C(C=C2C)C6=NC7=CC=CC=C7N6C,C33H28N8O2,9,1,6,5.475420000000004,568.233522136,43,116.28,0.369797041623667,2
157371209,"2-tert-butyl-6-methyl-7-[1-methyl-3-(4-phenylphenyl)benzimidazol-1-ium-2-yl]-1,3-benzoxazole;2-cyclohexyl-6-methyl-7-[1-methyl-3-(4-phenylphenyl)benzimidazol-1-ium-2-yl]-1,3-benzoxazole;2-cyclopentyl-6-methyl-7-[1-methyl-3-(4-phenylphenyl)benzimidazol-1-ium-2-yl]-1,3-benzoxazole;2,6-dimethyl-7-[1-methyl-3-(4-phenylphenyl)benzimidazol-1-ium-2-yl]-1,3-benzoxazole;2-(2,6-dimethylphenyl)-6-methyl-7-[1-methyl-3-(4-phenylphenyl)benzimidazol-1-ium-2-yl]-1,3-benzoxazole;2-(2,6-dimethyl-4-phenyl-phenyl)-6-methyl-7-[1-methyl-3-(4-phenylphenyl)benzimidazol-1-ium-2-yl]-1,3-benzoxazole;2-isobutyl-6-methyl-7-[1-methyl-3-(4-phenylphenyl)benzimidazol-1-ium-2-yl]-1,3-benzoxazole;2-isopropyl-6-methyl-7-[1-methyl-3-(4-phenylphenyl)benzimidazol-1-ium-2-yl]-1,3-benzoxazole;6-methyl-7-[1-methyl-3-(4-phenylphenyl)benzimidazol-1-ium-2-yl]-2-phenyl-1,3-benzoxazole",CC1=C(C(=CC=C1)C)C2=NC3=C(O2)C(=C(C=C3)C)C4=[N+](C5=CC=CC=C5N4C6=CC=C(C=C6)C7=CC=CC=C7)C.CC1=C(C2=C(C=C1)N=C(O2)C)C3=[N+](C4=CC=CC=C4N3C5=CC=C(C=C5)C6=CC=CC=C6)C.CC1=C(C2=C(C=C1)N=C(O2)CC(C)C)C3=[N+](C4=CC=CC=C4N3C5=CC=C(C=C5)C6=CC=CC=C6)C.CC1=C(C2=C(C=C1)N=C(O2)C3CCCCC3)C4=[N+](C5=CC=CC=C5N4C6=CC=C(C=C6)C7=CC=CC=C7)C.CC1=C(C2=C(C=C1)N=C(O2)C3CCCC3)C4=[N+](C5=CC=CC=C5N4C6=CC=C(C=C6)C7=CC=CC=C7)C.CC1=C(C2=C(C=C1)N=C(O2)C3=CC=CC=C3)C4=[N+](C5=CC=CC=C5N4C6=CC=C(C=C6)C7=CC=CC=C7)C.CC1=C(C2=C(C=C1)N=C(O2)C3=C(C=C(C=C3C)C4=CC=CC=C4)C)C5=[N+](C6=CC=CC=C6N5C7=CC=C(C=C7)C8=CC=CC=C8)C.CC1=C(C2=C(C=C1)N=C(O2)C(C)C)C3=[N+](C4=CC=CC=C4N3C5=CC=C(C=C5)C6=CC=CC=C6)C.CC1=C(C2=C(C=C1)N=C(O2)C(C)(C)C)C3=[N+](C4=CC=CC=C4N3C5=CC=C(C=C5)C6=CC=CC=C6)C,C303H264N27O9+9,27,0,36,71.68237999999977,4424.098100808813,339,313.5599999999999,1.0811327975507083,3
90031494,3-[3-(1H-benzimidazol-2-yl)-4-chloro-phenyl]-7-[4-(trifluoromethyl)phenyl]quinazolin-4-one,C1=CC=C2C(=C1)NC(=N2)C3=C(C=CC(=C3)N4C=NC5=C(C4=O)C=CC(=C5)C6=CC=C(C=C6)C(F)(F)F)Cl,C28H16ClF3N4O,4,1,3,7.268200000000004,516.096473472,37,63.57,0.5820355513607047,2
152901365,1-[2-[4-[4-methyl-6-(1-methylbenzimidazol-2-yl)-2-propyl-benzimidazole-1-carbonyl]phenyl]phenyl]-4H-triazol-5-one,CCCC1=NC2=C(N1C(=O)C3=CC=C(C=C3)C4=CC=CC=C4N5C(=O)CN=N5)C=C(C=C2C)C6=NC7=CC=CC=C7N6C,C34H29N7O2,8,0,6,6.920220000000007,567.2382731680001,43,97.74000000000001,0.43994270513607525,2
90032148,N-[3-(1H-benzimidazol-2-yl)-4-fluoro-phenyl]-2-methyl-4-[4-(trifluoromethyl)phenyl]benzamide,CC1=C(C=CC(=C1)C2=CC=C(C=C2)C(F)(F)F)C(=O)NC3=CC(=C(C=C3)F)C4=NC5=CC=CC=C5N4,C28H19F4N3O,2,2,4,7.615520000000003,489.1464251080001,36,57.78,0.6230529595015576,1
118207683,N-[3-(1H-benzimidazol-2-yl)-5-(trifluoromethyl)phenyl]-2-methyl-4-[4-(trifluoromethyl)phenyl]benzamide,CC1=C(C=CC(=C1)C2=CC=C(C=C2)C(F)(F)F)C(=O)NC3=CC(=CC(=C3)C(F)(F)F)C4=NC5=CC=CC=C5N4,C29H19F6N3O,2,2,4,8.495220000000002,539.143231548,39,57.78,0.6749740394600208,2
4071550,N-[3-(1H-benzimidazol-2-yl)phenyl]-3-chloro-benzothiophene-2-carboxamide,C1=CC=C2C(=C1)C(=C(S2)C(=O)NC3=CC=CC(=C3)C4=NC5=CC=CC=C5N4)Cl,C22H14ClN3OS,3,2,3,6.350300000000003,403.054610748,28,57.78,0.48459674627898924,1
90031997,N-[4-chloro-3-(1-methylbenzimidazol-2-yl)phenyl]-2-methyl-4-[4-(trifluoromethyl)phenyl]benzamide,CC1=C(C=CC(=C1)C2=CC=C(C=C2)C(F)(F)F)C(=O)NC3=CC(=C(C=C3)Cl)C4=NC5=CC=CC=C5N4C,C29H21ClF3N3O,3,1,4,8.140220000000001,519.132524632,37,46.92,0.7885763000852515,2
90031951,N-[3-(1H-benzimidazol-2-yl)-4-methoxy-phenyl]-2-methyl-4-[4-(trifluoromethyl)phenyl]benzamide,CC1=C(C=CC(=C1)C2=CC=C(C=C2)C(F)(F)F)C(=O)NC3=CC(=C(C=C3)OC)C4=NC5=CC=CC=C5N4,C29H22F3N3O2,3,2,5,7.485020000000003,501.166411604,37,67.00999999999999,0.552156394567975,2
90032214,N-[3-(1H-benzimidazol-2-yl)-4-chloro-phenyl]-3-methyl-4-[4-(trifluoromethyl)phenyl]benzamide,CC1=C(C=CC(=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=NC4=CC=CC=C4N3)C5=CC=C(C=C5)C(F)(F)F,C28H19ClF3N3O,2,2,4,8.129820000000004,505.11687456800007,36,57.78,0.6230529595015576,2
1352608,N-[3-(1H-benzimidazol-2-yl)-4-chloro-phenyl]-3-chloro-4-ethoxy-benzamide,CCOC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=NC4=CC=CC=C4N3)Cl,C22H17Cl2N3O2,3,2,5,6.187700000000003,425.06978214400004,29,67.00999999999999,0.4327712281748993,1
129119844,2-[4-[4-methyl-6-(1-methylbenzimidazol-2-yl)-2-propyl-benzimidazole-1-carbonyl]phenyl]benzoyl chloride,CCCC1=NC2=C(N1C(=O)C3=CC=C(C=C3)C4=CC=CC=C4C(=O)Cl)C=C(C=C2C)C5=NC6=CC=CC=C6N5C,C33H27ClN4O2,6,0,6,7.585420000000006,546.182253784,40,69.78,0.5732301519059902,2
157371218,"2-(2,6-dimethyl-4-phenyl-phenyl)-6-methyl-7-[1-methyl-3-(4-phenylphenyl)benzimidazol-1-ium-2-yl]-1,3-benzoxazole",CC1=C(C2=C(C=C1)N=C(O2)C3=C(C=C(C=C3C)C4=CC=CC=C4)C)C5=[N+](C6=CC=CC=C6N5C7=CC=C(C=C7)C8=CC=CC=C8)C,C42H34N3O+,3,0,5,10.189459999999995,596.2696391280901,46,34.84,1.3203214695752008,2
160296479,"7-(1,3-dimethylbenzimidazol-3-ium-2-yl)-2-(2,6-dimethyl-4-phenyl-phenyl)-6-methyl-1,3-benzoxazole",CC1=C(C2=C(C=C1)N=C(O2)C3=C(C=C(C=C3C)C4=CC=CC=C4)C)C5=[N+](C6=CC=CC=C6N5C)C,C31H28N3O+,3,0,3,7.070260000000007,458.22268893609004,35,34.84,1.0045924225028702,1
159866344,"2-tert-butyl-6-methyl-7-(1-methyl-3-phenyl-benzimidazol-1-ium-2-yl)-1,3-benzoxazole;2-cyclohexyl-6-methyl-7-(1-methyl-3-phenyl-benzimidazol-1-ium-2-yl)-1,3-benzoxazole;2-cyclopentyl-6-methyl-7-(1-methyl-3-phenyl-benzimidazol-1-ium-2-yl)-1,3-benzoxazole;2,6-dimethyl-7-(1-methyl-3-phenyl-benzimidazol-1-ium-2-yl)-1,3-benzoxazole;2-(2,6-dimethylphenyl)-6-methyl-7-(1-methyl-3-phenyl-benzimidazol-1-ium-2-yl)-1,3-benzoxazole;2-(2,6-dimethyl-4-phenyl-phenyl)-6-methyl-7-(1-methyl-3-phenyl-benzimidazol-1-ium-2-yl)-1,3-benzoxazole;2-isobutyl-6-methyl-7-(1-methyl-3-phenyl-benzimidazol-1-ium-2-yl)-1,3-benzoxazole;2-isopropyl-6-methyl-7-(1-methyl-3-phenyl-benzimidazol-1-ium-2-yl)-1,3-benzoxazole;6-methyl-7-(1-methyl-3-phenyl-benzimidazol-1-ium-2-yl)-2-phenyl-1,3-benzoxazole",CC1=C(C(=CC=C1)C)C2=NC3=C(O2)C(=C(C=C3)C)C4=[N+](C5=CC=CC=C5N4C6=CC=CC=C6)C.CC1=C(C2=C(C=C1)N=C(O2)C)C3=[N+](C4=CC=CC=C4N3C5=CC=CC=C5)C.CC1=C(C2=C(C=C1)N=C(O2)CC(C)C)C3=[N+](C4=CC=CC=C4N3C5=CC=CC=C5)C.CC1=C(C2=C(C=C1)N=C(O2)C3CCCCC3)C4=[N+](C5=CC=CC=C5N4C6=CC=CC=C6)C.CC1=C(C2=C(C=C1)N=C(O2)C3CCCC3)C4=[N+](C5=CC=CC=C5N4C6=CC=CC=C6)C.CC1=C(C2=C(C=C1)N=C(O2)C3=CC=CC=C3)C4=[N+](C5=CC=CC=C5N4C6=CC=CC=C6)C.CC1=C(C2=C(C=C1)N=C(O2)C3=C(C=C(C=C3C)C4=CC=CC=C4)C)C5=[N+](C6=CC=CC=C6N5C7=CC=CC=C7)C.CC1=C(C2=C(C=C1)N=C(O2)C(C)C)C3=[N+](C4=CC=CC=C4N3C5=CC=CC=C5)C.CC1=C(C2=C(C=C1)N=C(O2)C(C)(C)C)C3=[N+](C4=CC=CC=C4N3C5=CC=CC=C5)C,C249H228N27O9+9,27,0,27,56.67937999999961,3739.8163996568114,285,313.5599999999999,0.9089169536930735,3
161188714,"2-tert-butyl-7-[1-(2,6-diisopropyl-4-phenyl-phenyl)-3-methyl-benzimidazol-3-ium-2-yl]-6-methyl-1,3-benzoxazole;2-cyclohexyl-7-[1-(2,6-diisopropyl-4-phenyl-phenyl)-3-methyl-benzimidazol-3-ium-2-yl]-6-methyl-1,3-benzoxazole;2-cyclopentyl-7-[1-(2,6-diisopropyl-4-phenyl-phenyl)-3-methyl-benzimidazol-3-ium-2-yl]-6-methyl-1,3-benzoxazole;7-[1-(2,6-diisopropyl-4-phenyl-phenyl)-3-methyl-benzimidazol-3-ium-2-yl]-2,6-dimethyl-1,3-benzoxazole;7-[1-(2,6-diisopropyl-4-phenyl-phenyl)-3-methyl-benzimidazol-3-ium-2-yl]-2-(2,6-dimethylphenyl)-6-methyl-1,3-benzoxazole;7-[1-(2,6-diisopropyl-4-phenyl-phenyl)-3-methyl-benzimidazol-3-ium-2-yl]-2-(2,6-dimethyl-4-phenyl-phenyl)-6-methyl-1,3-benzoxazole;7-[1-(2,6-diisopropyl-4-phenyl-phenyl)-3-methyl-benzimidazol-3-ium-2-yl]-2-isobutyl-6-methyl-1,3-benzoxazole;7-[1-(2,6-diisopropyl-4-phenyl-phenyl)-3-methyl-benzimidazol-3-ium-2-yl]-2-isopropyl-6-methyl-1,3-benzoxazole;7-[1-(2,6-diisopropyl-4-phenyl-phenyl)-3-methyl-benzimidazol-3-ium-2-yl]-6-methyl-2-phenyl-1,3-benzoxazole",CC1=C(C(=CC=C1)C)C2=NC3=C(O2)C(=C(C=C3)C)C4=[N+](C5=CC=CC=C5N4C6=C(C=C(C=C6C(C)C)C7=CC=CC=C7)C(C)C)C.CC1=C(C2=C(C=C1)N=C(O2)C)C3=[N+](C4=CC=CC=C4N3C5=C(C=C(C=C5C(C)C)C6=CC=CC=C6)C(C)C)C.CC1=C(C2=C(C=C1)N=C(O2)CC(C)C)C3=[N+](C4=CC=CC=C4N3C5=C(C=C(C=C5C(C)C)C6=CC=CC=C6)C(C)C)C.CC1=C(C2=C(C=C1)N=C(O2)C3CCCCC3)C4=[N+](C5=CC=CC=C5N4C6=C(C=C(C=C6C(C)C)C7=CC=CC=C7)C(C)C)C.CC1=C(C2=C(C=C1)N=C(O2)C3CCCC3)C4=[N+](C5=CC=CC=C5N4C6=C(C=C(C=C6C(C)C)C7=CC=CC=C7)C(C)C)C.CC1=C(C2=C(C=C1)N=C(O2)C3=CC=CC=C3)C4=[N+](C5=CC=CC=C5N4C6=C(C=C(C=C6C(C)C)C7=CC=CC=C7)C(C)C)C.CC1=C(C2=C(C=C1)N=C(O2)C3=C(C=C(C=C3C)C4=CC=CC=C4)C)C5=[N+](C6=CC=CC=C6N5C7=C(C=C(C=C7C(C)C)C8=CC=CC=C8)C(C)C)C.CC1=C(C2=C(C=C1)N=C(O2)C(C)C)C3=[N+](C4=CC=CC=C4N3C5=C(C=C(C=C5C(C)C)C6=CC=CC=C6)C(C)C)C.CC1=C(C2=C(C=C1)N=C(O2)C(C)(C)C)C3=[N+](C4=CC=CC=C4N3C5=C(C=C(C=C5C(C)C)C6=CC=CC=C6)C(C)C)C,C357H372N27O9+9,27,0,54,91.90358000000064,5180.943204264813,393,313.5599999999999,1.2533486414083435,3
161580577,"2-tert-butyl-7-(1-cyclohexyl-3-methyl-benzimidazol-3-ium-2-yl)-6-methyl-1,3-benzoxazole;2-cyclohexyl-7-(1-cyclohexyl-3-methyl-benzimidazol-3-ium-2-yl)-6-methyl-1,3-benzoxazole;7-(1-cyclohexyl-3-methyl-benzimidazol-3-ium-2-yl)-2-cyclopentyl-6-methyl-1,3-benzoxazole;7-(1-cyclohexyl-3-methyl-benzimidazol-3-ium-2-yl)-2,6-dimethyl-1,3-benzoxazole;7-(1-cyclohexyl-3-methyl-benzimidazol-3-ium-2-yl)-2-(2,6-dimethylphenyl)-6-methyl-1,3-benzoxazole;7-(1-cyclohexyl-3-methyl-benzimidazol-3-ium-2-yl)-2-(2,6-dimethyl-4-phenyl-phenyl)-6-methyl-1,3-benzoxazole;7-(1-cyclohexyl-3-methyl-benzimidazol-3-ium-2-yl)-2-isobutyl-6-methyl-1,3-benzoxazole;7-(1-cyclohexyl-3-methyl-benzimidazol-3-ium-2-yl)-2-isopropyl-6-methyl-1,3-benzoxazole;7-(1-cyclohexyl-3-methyl-benzimidazol-3-ium-2-yl)-6-methyl-2-phenyl-1,3-benzoxazole",CC1=C(C(=CC=C1)C)C2=NC3=C(O2)C(=C(C=C3)C)C4=[N+](C5=CC=CC=C5N4C6CCCCC6)C.CC1=C(C2=C(C=C1)N=C(O2)C)C3=[N+](C4=CC=CC=C4N3C5CCCCC5)C.CC1=C(C2=C(C=C1)N=C(O2)CC(C)C)C3=[N+](C4=CC=CC=C4N3C5CCCCC5)C.CC1=C(C2=C(C=C1)N=C(O2)C3CCCCC3)C4=[N+](C5=CC=CC=C5N4C6CCCCC6)C.CC1=C(C2=C(C=C1)N=C(O2)C3CCCC3)C4=[N+](C5=CC=CC=C5N4C6CCCCC6)C.CC1=C(C2=C(C=C1)N=C(O2)C3=CC=CC=C3)C4=[N+](C5=CC=CC=C5N4C6CCCCC6)C.CC1=C(C2=C(C=C1)N=C(O2)C3=C(C=C(C=C3C)C4=CC=CC=C4)C)C5=[N+](C6=CC=CC=C6N5C7CCCCC7)C.CC1=C(C2=C(C=C1)N=C(O2)C(C)C)C3=[N+](C4=CC=CC=C4N3C5CCCCC5)C.CC1=C(C2=C(C=C1)N=C(O2)C(C)(C)C)C3=[N+](C4=CC=CC=C4N3C5CCCCC5)C,C249H282N27O9+9,27,0,27,61.323379999999545,3794.2389513848116,285,313.5599999999999,0.9089169536930735,3
156631123,N-[3-(1H-benzimidazol-2-ylamino)phenyl]-4-phenyl-benzamide,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)NC3=CC=CC(=C3)NC4=NC5=CC=CC=C5N4,C26H20N4O,3,3,5,6.225800000000004,404.16371126000007,31,69.81,0.4440624552356396,1
72949346,N-[3-(1H-benzimidazol-2-yl)-4-chloro-phenyl]-4-[4-(trifluoromethyl)phenyl]benzamide,C1=CC=C2C(=C1)NC(=N2)C3=C(C=CC(=C3)NC(=O)C4=CC=C(C=C4)C5=CC=C(C=C5)C(F)(F)F)Cl,C27H17ClF3N3O,2,2,4,7.821400000000005,491.101224504,35,57.78,0.6057459328487366,1
24077740,N-[3-(1H-benzimidazol-2-yl)phenyl]-4-phenyl-benzamide,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)NC3=CC=CC(=C3)C4=NC5=CC=CC=C5N4,C26H19N3O,2,2,4,6.149200000000004,389.1528122280001,30,57.78,0.5192107995846313,1
2899335,N-[3-(1H-benzimidazol-2-yl)-2-methyl-phenyl]-4-phenyl-benzamide,CC1=C(C=CC=C1NC(=O)C2=CC=C(C=C2)C3=CC=CC=C3)C4=NC5=CC=CC=C5N4,C27H21N3O,2,2,4,6.457620000000005,403.1684622920001,31,57.78,0.5365178262374524,1
72948803,N-[3-(1H-benzimidazol-2-yl)-4-chloro-phenyl]-2-methyl-4-phenyl-benzamide,CC1=C(C=CC(=C1)C2=CC=CC=C2)C(=O)NC3=CC(=C(C=C3)Cl)C4=NC5=CC=CC=C5N4,C27H20ClN3O,2,2,4,7.1110200000000034,437.12948994000004,32,57.78,0.5538248528902734,1
90032004,"N-[3-(1H-benzimidazol-2-yl)-4-chloro-phenyl]-N,2-dimethyl-4-[4-(trifluoromethyl)phenyl]benzamide",CC1=C(C=CC(=C1)C2=CC=C(C=C2)C(F)(F)F)C(=O)N(C)C3=CC(=C(C=C3)Cl)C4=NC5=CC=CC=C5N4,C29H21ClF3N3O,2,1,4,8.154120000000004,519.132524632,37,48.99,0.7552561747295367,2
72948988,N-[3-(1H-benzimidazol-2-yl)-4-chloro-phenyl]-2-methyl-4-(4-methylsulfonylphenyl)benzamide,CC1=C(C=CC(=C1)C2=CC=C(C=C2)S(=O)(=O)C)C(=O)NC3=CC(=C(C=C3)Cl)C4=NC5=CC=CC=C5N4,C28H22ClN3O3S,4,2,5,6.5145200000000045,515.1070402440001,36,91.91999999999999,0.39164490861618806,2
