cid,iupac_name,smiles_canonical,molecular_formula,hydrogen_bond_acceptors,hydrogen_bond_donors,rotatable_bonds,log_p,molecular_weight,heavy_atom_count,polar_surface_area,atom_surface_coefficient,no_lipinski_violations
58026364,methyl 6-cyano-2-(isoquinoline-3-carbonylamino)-1H-benzimidazole-4-carboxylate,COC(=O)C1=C2C(=CC(=C1)C#N)NC(=N2)NC(=O)C3=CC4=CC=CC=C4C=N3,C20H13N5O3,6,2,3,3.021680000000001,371.101839276,28,120.76,0.23186485591255382,0
155534270,benzyl N-[3-[5-carbamoyl-7-methoxy-2-(pyridine-2-carbonylamino)benzimidazol-1-yl]propyl]carbamate,COC1=CC(=CC2=C1N(C(=N2)NC(=O)C3=CC=CC=N3)CCCNC(=O)OCC4=CC=CC=C4)C(=O)N,C26H26N6O5,8,3,10,3.1076000000000006,502.19646793199996,37,150.46,0.2459125348929948,1
166454264,methyl 6-[[1-(5-aminopentyl)-5-[(4-methylpiperazin-1-yl)methyl]benzimidazol-2-yl]carbamoyl]pyridine-2-carboxylate,CN1CCN(CC1)CC2=CC3=C(C=C2)N(C(=N3)NC(=O)C4=NC(=CC=C4)C(=O)OC)CCCCCN,C26H35N7O3,9,2,10,2.3466,493.28013798,36,118.60999999999999,0.30351572380069136,0
172445179,"N-[6-cyano-1-(2,2,2-trifluoroethyl)benzimidazol-2-yl]pyridine-2-carboxamide",C1=CC=NC(=C1)C(=O)NC2=NC3=C(N2CC(F)(F)F)C=C(C=C3)C#N,C16H10F3N5O,5,1,3,3.117580000000001,345.08374460000005,25,83.6,0.29904306220095694,0
137921161,N-(5-cyano-1-ethyl-benzimidazol-2-yl)-3-methyl-pyridine-2-carboxamide,CCN1C2=C(C=C(C=C2)C#N)N=C1NC(=O)C3=C(C=CC=N3)C,C17H15N5O,5,1,3,2.8836000000000013,305.12766010000007,23,83.60000000000001,0.2751196172248804,0
155526060,benzyl N-[3-[5-carbamoyl-2-(isoquinoline-1-carbonylamino)-7-methoxy-benzimidazol-1-yl]propyl]carbamate,COC1=CC(=CC2=C1N(C(=N2)NC(=O)C3=NC=CC4=CC=CC=C43)CCCNC(=O)OCC5=CC=CC=C5)C(=O)N,C30H28N6O5,8,3,10,4.2608000000000015,552.212117996,41,150.46,0.2724976738003456,1
49803862,N-[6-(3-methoxyphenyl)-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,COC1=CC=CC(=C1)C2=CC3=C(C=C2)N=C(N3)NC(=O)C4=CC5=CC=CC=C5C=N4,C24H18N4O2,4,2,4,5.039000000000003,394.142975816,30,79.89999999999999,0.3754693366708386,1
58724448,N-[4-[(4-methylsulfonylphenyl)methylcarbamoyl]-6-propyl-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,CCCC1=CC(=C2C(=C1)NC(=N2)NC(=O)C3=CC4=CC=CC=C4C=N3)C(=O)NCC5=CC=C(C=C5)S(=O)(=O)C,C29H27N5O4S,6,3,8,4.649400000000003,541.178375344,39,133.91,0.2912403853334329,1
58191004,N-[4-[3-(4-methylsulfonylphenyl)propanoyl]-6-phenyl-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,CS(=O)(=O)C1=CC=C(C=C1)CCC(=O)C2=C3C(=CC(=C2)C4=CC=CC=C4)NC(=N3)NC(=O)C5=CC6=CC=CC=C6C=N5,C33H26N4O4S,6,2,8,6.249400000000005,574.1674763120001,42,121.88000000000001,0.3446012471283229,2
66940281,2-(isoquinoline-3-carbonylamino)-3H-benzimidazole-5-carboxylic acid,C1=CC=C2C=NC(=CC2=C1)C(=O)NC3=NC4=C(N3)C=C(C=C4)C(=O)O,C18H12N4O3,4,3,3,3.0616000000000003,332.09094024399997,25,107.97000000000001,0.23154579975919234,0
66940507,2-(isoquinoline-3-carbonylamino)-6-propyl-1H-benzimidazole-4-carboxylic acid,CCCC1=CC(=C2C(=C1)NC(=N2)NC(=O)C3=CC4=CC=CC=C4C=N3)C(=O)O,C21H18N4O3,4,3,5,4.014100000000002,374.13789043599996,28,107.97000000000001,0.2593312957302954,0
155561476,benzyl N-[3-[5-carbamoyl-7-methoxy-2-(quinoline-2-carbonylamino)benzimidazol-1-yl]propyl]carbamate,COC1=CC(=CC2=C1N(C(=N2)NC(=O)C3=NC4=CC=CC=C4C=C3)CCCNC(=O)OCC5=CC=CC=C5)C(=O)N,C30H28N6O5,8,3,10,4.2608000000000015,552.212117996,41,150.46,0.2724976738003456,1
59300747,"N-(7,7-dimethyl-6-oxo-5-pentyl-1H-pyrrolo[2,3-f]benzimidazol-2-yl)pyridine-2-carboxamide",CCCCCN1C2=CC3=C(C=C2C(C1=O)(C)C)NC(=N3)NC(=O)C4=CC=CC=N4,C22H25N5O2,4,2,6,4.024600000000002,391.20082504000004,29,90.98,0.31875137392833586,0
166454505,"8-[(4-methylpiperazin-1-yl)methyl]-3,5,12,18,24-pentazatetracyclo[18.3.1.04,12.06,11]tetracosa-1(23),4,6(11),7,9,20(24),21-heptaene-2,19-dione",CN1CCN(CC1)CC2=CC3=C(C=C2)N4CCCCCNC(=O)C5=NC(=CC=C5)C(=O)NC4=N3,C25H31N7O2,7,2,2,2.3446999999999996,461.25392323200003,34,95.39,0.35643149177062583,0
58191028,N-[4-[2-(1H-imidazol-2-yl)acetyl]-6-(trifluoromethyl)-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,C1=CC=C2C=NC(=CC2=C1)C(=O)NC3=NC4=C(C=C(C=C4N3)C(F)(F)F)C(=O)CC5=NC=CN5,C23H15F3N6O2,5,3,5,4.530700000000001,464.1208583800001,34,116.42000000000002,0.29204604019927843,0
88487818,"methyl 6-[(1E)-1-[(Z)-2-aminovinyl]buta-1,3-dienyl]-2-(isoquinoline-3-carbonylamino)-1H-benzimidazole-4-carboxylate",COC(=O)C1=C2C(=CC(=C1)C(=CC=C)C=CN)NC(=N2)NC(=O)C3=CC4=CC=CC=C4C=N3,C25H21N5O3,6,3,6,4.1918000000000015,439.164439532,33,122.99,0.26831449711358646,0
58026472,N-[6-cyano-4-(1H-imidazol-2-ylcarbamoyl)-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,C1=CC=C2C=NC(=CC2=C1)C(=O)NC3=NC4=C(C=C(C=C4N3)C#N)C(=O)NC5=NC=CN5,C22H14N8O2,6,4,4,3.2104799999999996,422.1239716880001,32,152.23999999999998,0.21019442984760905,0
162562536,"N-[4-(1H-imidazol-2-ylcarbamoyl)-6-(trifluoromethyl)-1H-benzimidazol-2-yl]-5,6-dihydroisoquinoline-3-carboxamide",C1CC2=CC(=NC=C2C=C1)C(=O)NC3=NC4=C(C=C(C=C4N3)C(F)(F)F)C(=O)NC5=NC=CN5,C22H16F3N7O2,5,4,4,4.1638,467.13175741200007,34,128.45000000000002,0.2646944336317633,0
58026404,N-[4-[(4-methylsulfonylphenyl)methylcarbamoyl]-6-phenyl-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,CS(=O)(=O)C1=CC=C(C=C1)CNC(=O)C2=C3C(=CC(=C2)C4=CC=CC=C4)NC(=N3)NC(=O)C5=CC6=CC=CC=C6C=N5,C32H25N5O4S,6,3,7,5.363900000000004,575.16272528,42,133.91000000000003,0.3136434918975431,2
41766515,N-[1-(2-furylmethyl)-5-(trifluoromethyl)benzimidazol-2-yl]pyridine-2-carboxamide,C1=CC=NC(=C1)C(=O)NC2=NC3=C(N2CC4=CC=CO4)C=CC(=C3)C(F)(F)F,C19H13F3N4O2,5,1,4,4.343700000000002,386.099060316,28,72.95,0.3838245373543523,0
52788618,N-[1-(2-furylmethyl)-5-(trifluoromethyl)benzimidazol-2-yl]isoquinoline-1-carboxamide,C1=CC=C2C(=C1)C=CN=C2C(=O)NC3=NC4=C(N3CC5=CC=CO5)C=CC(=C4)C(F)(F)F,C23H15F3N4O2,5,1,4,5.496900000000002,436.11471038,32,72.95,0.43865661411925977,1
58724493,N-[4-(1H-imidazol-2-ylcarbamoyl)-6-(4-pyridyl)-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,C1=CC=C2C=NC(=CC2=C1)C(=O)NC3=NC4=C(C=C(C=C4N3)C5=CC=NC=C5)C(=O)NC6=NC=CN6,C26H18N8O2,6,4,5,4.400800000000001,474.1552718160001,36,141.34,0.25470496674685156,0
58190815,N-[4-(2-cyclopentylacetyl)-6-(4-pyridyl)-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,C1CCC(C1)CC(=O)C2=C3C(=CC(=C2)C4=CC=NC=C4)NC(=N3)NC(=O)C5=CC6=CC=CC=C6C=N5,C29H25N5O2,5,2,6,6.188400000000005,475.2008250400001,36,100.63000000000001,0.3577461989466362,1
58026612,N-[4-(1H-imidazol-2-ylcarbamoyl)-6-methyl-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,CC1=CC(=C2C(=C1)NC(=N2)NC(=O)C3=CC4=CC=CC=C4C=N3)C(=O)NC5=NC=CN5,C22H17N7O2,5,4,4,3.647220000000001,411.1443727840001,31,128.45000000000002,0.24133904242896065,0
58724414,N-[6-(3-furyl)-4-[(4-methylsulfonylphenyl)methylcarbamoyl]-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,CS(=O)(=O)C1=CC=C(C=C1)CNC(=O)C2=C3C(=CC(=C2)C4=COC=C4)NC(=N3)NC(=O)C5=CC6=CC=CC=C6C=N5,C30H23N5O5S,7,3,7,4.956900000000003,565.141989836,41,147.05,0.2788167290037402,1
166454381,methyl 6-[[1-[5-(tert-butoxycarbonylamino)pentyl]-5-(triisopropylsilyloxymethyl)benzimidazol-2-yl]carbamoyl]pyridine-2-carboxylate,CC(C)[Si](C(C)C)(C(C)C)OCC1=CC2=C(C=C1)N(C(=N2)NC(=O)C3=NC(=CC=C3)C(=O)OC)CCCCCNC(=O)OC(C)(C)C,C35H53N5O6Si,9,2,15,7.857300000000009,667.376510946,47,133.67,0.35161217924740035,2
67891586,N-[6-(3-furyl)-4-[(4-methylsulfinylphenyl)methylcarbamoyl]-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,CS(=O)C1=CC=C(C=C1)CNC(=O)C2=C3C(=CC(=C2)C4=COC=C4)NC(=N3)NC(=O)C5=CC6=CC=CC=C6C=N5,C30H23N5O4S,6,3,7,5.2908000000000035,549.147075216,40,129.98000000000002,0.3077396522541929,2
166358998,"N-(5-cyano-1-methyl-benzimidazol-2-yl)-1,3-dimethyl-pyrazolo[3,4-b]pyridine-6-carboxamide",CC1=NN(C2=C1C=CC(=N2)C(=O)NC3=NC4=C(N3C)C=CC(=C4)C#N)C,C18H15N7O,7,1,2,2.2874,345.1338081,26,101.41999999999999,0.2563596923683692,0
58026608,N-[6-(1H-benzimidazol-2-ylcarbamoyl)-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,C1=CC=C2C=NC(=CC2=C1)C(=O)NC3=NC4=C(N3)C=C(C=C4)C(=O)NC5=NC6=CC=CC=C6N5,C25H17N7O2,5,4,4,4.492000000000002,447.1443727840001,34,128.45000000000002,0.2646944336317633,0
126737374,"N-[1-[3-(prop-2-enoylamino)phenyl]-5-[[[(1S)-1,2,2-trimethylpropyl]amino]methyl]benzimidazol-2-yl]pyridine-2-carboxamide",CC(C(C)(C)C)NCC1=CC2=C(C=C1)N(C(=N2)NC(=O)C3=CC=CC=N3)C4=CC=CC(=C4)NC(=O)C=C,C29H32N6O2,6,3,8,5.321500000000004,496.25867426400004,37,100.94,0.3665543887457896,1
58190825,N-[6-phenyl-4-[2-(3H-pyrrol-2-yl)acetyl]-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,C1C=CN=C1CC(=O)C2=C3C(=CC(=C2)C4=CC=CC=C4)NC(=N3)NC(=O)C5=CC6=CC=CC=C6C=N5,C29H21N5O2,5,2,6,5.961600000000005,471.1695249120001,36,100.10000000000001,0.3596403596403596,1
58724433,N-[4-[(4-methylsulfonylphenyl)methylcarbamoyl]-6-(3-thienyl)-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,CS(=O)(=O)C1=CC=C(C=C1)CNC(=O)C2=C3C(=CC(=C2)C4=CSC=C4)NC(=N3)NC(=O)C5=CC6=CC=CC=C6C=N5,C30H23N5O4S2,7,3,7,5.425400000000004,581.119146216,41,133.91000000000003,0.3061757897095063,2
58026354,N-[6-(thiazol-2-ylcarbamoyl)-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,C1=CC=C2C=NC(=CC2=C1)C(=O)NC3=NC4=C(N3)C=C(C=C4)C(=O)NC5=NC=CS5,C21H14N6O2S,6,3,4,4.072200000000001,414.089894688,30,112.66000000000001,0.2662879460323096,0
66940413,methyl 2-(isoquinoline-3-carbonylamino)-6-(trifluoromethyl)-1H-benzimidazole-4-carboxylate,COC(=O)C1=C2C(=CC(=C1)C(F)(F)F)NC(=N2)NC(=O)C3=CC4=CC=CC=C4C=N3,C20H13F3N4O3,5,2,3,4.168800000000002,414.093974936,30,96.97000000000001,0.3093740332061462,0
58190870,N-[6-(benzenesulfonylmethyl)-4-[2-(3H-pyrrol-2-yl)acetyl]-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,C1C=CN=C1CC(=O)C2=C3C(=CC(=C2)CS(=O)(=O)C4=CC=CC=C4)NC(=N3)NC(=O)C5=CC6=CC=CC=C6C=N5,C30H23N5O4S,7,2,8,5.268500000000003,549.147075216,40,134.24,0.29797377830750893,2
58026422,N-[6-(1H-imidazol-2-ylcarbamoyl)-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,C1=CC=C2C=NC(=CC2=C1)C(=O)NC3=NC4=C(N3)C=C(C=C4)C(=O)NC5=NC=CN5,C21H15N7O2,5,4,4,3.3388,397.1287227200001,30,128.45000000000002,0.23355391202802644,0
166454218,methyl 6-[[1-[5-(tert-butoxycarbonylamino)pentyl]-5-[(4-methylpiperazin-1-yl)methyl]benzimidazol-2-yl]carbamoyl]pyridine-2-carboxylate,CC(C)(C)OC(=O)NCCCCCN1C2=C(C=C(C=C2)CN3CCN(CC3)C)N=C1NC(=O)C4=NC(=CC=C4)C(=O)OC,C31H43N7O5,10,2,11,3.912600000000003,593.3325674760001,43,130.92,0.3284448518179041,1
66940520,2-(isoquinoline-3-carbonylamino)-6-(4-pyridyl)-1H-benzimidazole-4-carboxylic acid,C1=CC=C2C=NC(=CC2=C1)C(=O)NC3=NC4=C(C=C(C=C4N3)C5=CC=NC=C5)C(=O)O,C23H15N5O3,5,3,4,4.123600000000002,409.11748934,31,120.86,0.25649511831871585,0
23908379,"methyl 6-[(5,6-dimethyl-1H-benzimidazol-2-yl)carbamoyl]pyridine-3-carboxylate",CC1=CC2=C(C=C1C)N=C(N2)NC(=O)C3=NC=C(C=C3)C(=O)OC,C17H16N4O3,5,2,3,2.61364,324.12224037199996,24,96.97000000000001,0.24749922656491696,0
155540142,benzyl N-[3-[5-carbamoyl-7-(3-methoxypropoxy)-2-(pyridine-2-carbonylamino)benzimidazol-1-yl]propyl]carbamate,COCCCOC1=CC(=CC2=C1N(C(=N2)NC(=O)C3=CC=CC=N3)CCCNC(=O)OCC4=CC=CC=C4)C(=O)N,C29H32N6O6,9,3,14,3.5143000000000013,560.238332744,41,159.69000000000003,0.2567474481808504,1
91008216,N-(6-methyl-1H-benzimidazol-2-yl)isoquinoline-3-carboxamide,CC1=CC2=C(C=C1)N=C(N2)NC(=O)C3=CC4=CC=CC=C4C=N3,C18H14N4O,3,2,2,3.671820000000001,302.116761068,23,70.67,0.32545634639875476,0
174227220,"3-[4-[5-carbamoyl-7-(3-morpholinopropoxy)-2-(pyridine-2-carbonylamino)benzimidazol-1-yl]but-2-enyl]-2-(pyridine-2-carbonylamino)imidazo[4,5-b]pyridine-6-carboxamide",C1COCCN1CCCOC2=CC(=CC3=C2N(C(=N3)NC(=O)C4=CC=CC=N4)CC=CCN5C6=C(C=C(C=N6)C(=O)N)N=C5NC(=O)C7=CC=CC=N7)C(=O)N,C38H38N12O6,14,4,15,2.6309000000000005,758.303726936,56,240.39000000000001,0.23295478181288737,2
132291604,N-(1-ethyl-5-methyl-benzimidazol-2-yl)-3-(trifluoromethyl)pyridine-2-carboxamide,CCN1C2=C(C=C(C=C2)C)N=C1NC(=O)C3=C(C=CC=N3)C(F)(F)F,C17H15F3N4O,4,1,3,4.030720000000002,348.11979576000004,25,59.81,0.4179903026249791,0
70323633,"N-[6-(2,3-dihydrofuran-4-yl)-4-[(4-methylsulfonylphenyl)methylcarbamoyl]-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide",CS(=O)(=O)C1=CC=C(C=C1)CNC(=O)C2=C3C(=CC(=C2)C4=COCC4)NC(=N3)NC(=O)C5=CC6=CC=CC=C6C=N5,C30H25N5O5S,7,3,7,4.458100000000003,567.1576399,41,143.14,0.28643286293139586,1
58190775,N-[4-[3-(4-methylsulfonylphenyl)propanoyl]-6-(trifluoromethyl)-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,CS(=O)(=O)C1=CC=C(C=C1)CCC(=O)C2=C3C(=CC(=C2)C(F)(F)F)NC(=N3)NC(=O)C4=CC5=CC=CC=C5C=N4,C28H21F3N4O4S,6,2,7,5.601200000000004,566.123560812,40,121.88000000000001,0.3281916639317361,2
58026492,N-[4-(1H-imidazol-2-ylcarbamoyl)-6-(trifluoromethyl)-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,C1=CC=C2C=NC(=CC2=C1)C(=O)NC3=NC4=C(C=C(C=C4N3)C(F)(F)F)C(=O)NC5=NC=CN5,C22H14F3N7O2,5,4,4,4.357600000000001,465.11610734800007,34,128.45000000000002,0.2646944336317633,0
155512778,N-(5-carbamoyl-7-methoxy-1-propyl-benzimidazol-2-yl)quinoline-2-carboxamide,CCCN1C2=C(C=C(C=C2OC)C(=O)N)N=C1NC(=O)C3=NC4=CC=CC=C4C=C3,C22H21N5O3,6,2,6,3.354300000000001,403.164439532,30,112.13000000000001,0.2675465976990992,0
